GEOID,NAME,average,state_abbr,state_name
29029,Camden County ,88.14,MO,Missouri
29059,Dallas County ,48.86,MO,Missouri
29065,Dent County ,37.86,MO,Missouri
29219,Warren County ,91.57,MO,Missouri
29019,Boone County ,538.57,MO,Missouri
29195,Saline County ,54.93,MO,Missouri
29135,Moniteau County ,26.71,MO,Missouri
29201,Scott County ,148.14,MO,Missouri
26087,Lapeer County ,13.93,MI,Michigan
26049,Genesee County ,57.86,MI,Michigan
26125,Oakland County ,250.71,MI,Michigan
26147,St. Clair County ,35.21,MI,Michigan
26115,Monroe County ,23.57,MI,Michigan
26093,Livingston County ,22.64,MI,Michigan
26099,Macomb County ,181.43,MI,Michigan
26163,Wayne County ,387.64,MI,Michigan
26161,Washtenaw County ,72.07,MI,Michigan
13089,DeKalb County ,72.43,GA,Georgia
13117,Forsyth County ,23.86,GA,Georgia
12103,Pinellas County ,79.71,FL,Florida
12011,Broward County ,173.36,FL,Florida
12021,Collier County ,28.64,FL,Florida
12086,Miami-Dade County ,333.71,FL,Florida
12101,Pasco County ,40.5,FL,Florida
4003,Cochise County ,29.71,AZ,Arizona
4019,Pima County ,345.07,AZ,Arizona
4027,Yuma County ,19.07,AZ,Arizona
4025,Yavapai County ,42.21,AZ,Arizona
4013,Maricopa County ,697.93,AZ,Arizona
4021,Pinal County ,67.86,AZ,Arizona
4015,Mohave County ,33.43,AZ,Arizona
4007,Gila County ,16.5,AZ,Arizona
35043,Sandoval County ,54.57,NM,New Mexico
35061,Valencia County ,35.5,NM,New Mexico
35031,McKinley County ,44.07,NM,New Mexico
35049,Santa Fe County ,48.79,NM,New Mexico
55131,Washington County ,21.36,WI,Wisconsin
55101,Racine County ,32.36,WI,Wisconsin
55059,Kenosha County ,30.79,WI,Wisconsin
42075,Lebanon County ,24.79,PA,Pennsylvania
42045,Delaware County ,71.21,PA,Pennsylvania
42091,Montgomery County ,106.5,PA,Pennsylvania
42029,Chester County ,47.71,PA,Pennsylvania
42011,Berks County ,64.21,PA,Pennsylvania
42017,Bucks County ,71.29,PA,Pennsylvania
42077,Lehigh County ,52.57,PA,Pennsylvania
42101,Philadelphia County ,170.36,PA,Pennsylvania
34021,Mercer County ,56.93,NJ,New Jersey
34007,Camden County ,79.14,NJ,New Jersey
34013,Essex County ,141.64,NJ,New Jersey
34035,Somerset County ,45.57,NJ,New Jersey
34001,Atlantic County ,35.57,NJ,New Jersey
34039,Union County ,75.07,NJ,New Jersey
34031,Passaic County ,101.86,NJ,New Jersey
34005,Burlington County ,63.14,NJ,New Jersey
34027,Morris County ,76.21,NJ,New Jersey
34003,Bergen County ,207.29,NJ,New Jersey
34015,Gloucester County ,35.86,NJ,New Jersey
34025,Monmouth County ,101.57,NJ,New Jersey
34017,Hudson County ,121.29,NJ,New Jersey
34037,Sussex County ,22.07,NJ,New Jersey
34029,Ocean County ,102.64,NJ,New Jersey
34023,Middlesex County ,134.93,NJ,New Jersey
6099,Stanislaus County ,41.29,CA,California
6077,San Joaquin County ,68.93,CA,California
6029,Kern County ,66.36,CA,California
6111,Ventura County ,60.93,CA,California
6001,Alameda County ,209.5,CA,California
6037,Los Angeles County ,1141.36,CA,California
6013,Contra Costa County ,130.21,CA,California
6075,City and County of San Francisco,133.29,CA,California
6081,San Mateo County ,99.86,CA,California
6073,San Diego County ,305.79,CA,California
6095,Solano County ,56.93,CA,California
6065,Riverside County ,213.07,CA,California
6025,Imperial County ,32.07,CA,California
6047,Merced County ,21.07,CA,California
6087,Santa Cruz County ,31.79,CA,California
6085,Santa Clara County ,224.07,CA,California
6059,Orange County ,194.71,CA,California
6071,San Bernardino County ,193.64,CA,California
25017,Middlesex County ,290.0,MA,Massachusetts
25015,Hampshire County ,33.79,MA,Massachusetts
25009,Essex County ,145.71,MA,Massachusetts
25005,Bristol County ,101.5,MA,Massachusetts
25023,Plymouth County ,80.29,MA,Massachusetts
25027,Worcester County ,144.07,MA,Massachusetts
25021,Norfolk County ,114.79,MA,Massachusetts
25013,Hampden County ,123.93,MA,Massachusetts
25025,Suffolk County ,178.21,MA,Massachusetts
9001,Fairfield County ,115.07,CT,Connecticut
9013,Tolland County ,14.14,CT,Connecticut
9005,Litchfield County ,25.36,CT,Connecticut
9015,Windham County ,18.21,CT,Connecticut
9003,Hartford County ,137.36,CT,Connecticut
9009,New Haven County ,121.79,CT,Connecticut
9007,Middlesex County ,20.57,CT,Connecticut
32003,Clark County ,250.57,NV,Nevada
21029,Bullitt County ,20.07,KY,Kentucky
8059,Jefferson County ,90.64,CO,Colorado
8035,Douglas County ,48.86,CO,Colorado
8031,City and County of Denver,115.29,CO,Colorado
8014,City and County of Broomfield,11.21,CO,Colorado
8001,Adams County ,80.57,CO,Colorado
8005,Arapahoe County ,105.64,CO,Colorado
36079,Putnam County ,16.79,NY,New York
36103,Suffolk County ,323.29,NY,New York
36061,New York County ,415.14,NY,New York
36087,Rockland County ,62.43,NY,New York
36059,Nassau County ,347.71,NY,New York
36119,Westchester County ,182.36,NY,New York
36047,Kings County ,598.86,NY,New York
36081,Queens County ,599.07,NY,New York
36005,Bronx County ,337.71,NY,New York
36085,Richmond County ,97.64,NY,New York
17031,Cook County ,365.86,IL,Illinois
17089,Kane County ,67.5,IL,Illinois
17197,Will County ,98.0,IL,Illinois
17097,Lake County ,110.07,IL,Illinois
17111,McHenry County ,50.36,IL,Illinois
49011,Davis County ,51.0,UT,Utah
49045,Tooele County ,10.14,UT,Utah
44007,Providence County ,100.71,RI,Rhode Island
